,treatment,age,education,Black,Hispanic,married,nodegree,RE75,RE78
1727,0.0,37.0,17.0,0.0,0.0,1.0,0.0,25243.55,0.0
1728,1.0,19.0,11.0,1.0,0.0,0.0,1.0,6409.027,11648.7
1729,0.0,44.0,12.0,0.0,0.0,1.0,0.0,23897.23,22018.13
1730,0.0,53.0,12.0,0.0,0.0,1.0,0.0,9893.3226,5172.043
1731,0.0,21.0,13.0,0.0,0.0,0.0,0.0,14725.4,25564.67
1732,0.0,25.0,15.0,0.0,0.0,1.0,0.0,16112.903,18619.355
1733,0.0,48.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
1734,0.0,45.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0
1735,0.0,17.0,11.0,0.0,0.0,0.0,1.0,2816.177,14536.4
1736,0.0,20.0,13.0,0.0,0.0,0.0,0.0,535.3065,20408.88
1737,0.0,38.0,12.0,0.0,0.0,1.0,0.0,13964.516,16286.025
1738,0.0,25.0,16.0,0.0,0.0,1.0,0.0,22558.065,33396.621
1739,0.0,25.0,11.0,1.0,0.0,0.0,1.0,4284.429,4116.702
1740,1.0,18.0,10.0,0.0,1.0,0.0,1.0,2589.042,0.0
1741,0.0,51.0,11.0,1.0,0.0,1.0,1.0,21483.871,26007.988
1742,0.0,22.0,11.0,1.0,0.0,0.0,1.0,875.2615,9139.652
1743,0.0,34.0,11.0,1.0,0.0,1.0,1.0,6065.613,15669.81
1744,0.0,37.0,10.0,0.0,0.0,1.0,1.0,27750.0,39898.618
1745,0.0,18.0,9.0,0.0,0.0,0.0,1.0,0.0,7889.582
1746,0.0,40.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0
1747,0.0,33.0,12.0,0.0,0.0,1.0,0.0,25959.677,27846.28
1748,0.0,40.0,15.0,0.0,0.0,1.0,0.0,5922.387,6238.962
1749,0.0,42.0,17.0,0.0,0.0,1.0,0.0,31330.645,36943.164
1750,0.0,28.0,12.0,1.0,0.0,0.0,0.0,19693.548,26599.078
1751,0.0,51.0,10.0,0.0,0.0,1.0,1.0,23274.194,25860.215
1752,0.0,20.0,16.0,0.0,0.0,0.0,0.0,30.43548,15347.67
1753,0.0,19.0,8.0,0.0,0.0,1.0,1.0,12532.258,18539.558
1754,0.0,28.0,16.0,0.0,0.0,1.0,0.0,24556.06,20666.01
1755,0.0,23.0,12.0,0.0,0.0,1.0,0.0,6966.145,25564.67
1756,0.0,37.0,12.0,0.0,0.0,1.0,0.0,11372.129,8866.3594
1757,0.0,31.0,12.0,0.0,0.0,1.0,0.0,24273.19,24796.25
1758,0.0,46.0,16.0,1.0,0.0,1.0,0.0,461.9032,1359.508
1759,0.0,21.0,10.0,0.0,0.0,1.0,1.0,12602.08,23603.73
1760,0.0,19.0,12.0,0.0,0.0,0.0,0.0,1978.306,6475.398
1761,0.0,20.0,12.0,0.0,0.0,0.0,0.0,19604.032,19653.763
1762,0.0,16.0,10.0,1.0,0.0,0.0,1.0,0.0,14669.39
1763,0.0,20.0,13.0,0.0,0.0,0.0,0.0,2237.903,189.149
1764,0.0,31.0,12.0,1.0,0.0,1.0,0.0,42.96774,11023.84
1765,0.0,19.0,12.0,0.0,0.0,0.0,0.0,159.3387,25564.67
1766,0.0,29.0,12.0,0.0,0.0,1.0,0.0,22574.18,25564.67
1767,0.0,16.0,9.0,0.0,0.0,0.0,1.0,320.4677,3707.616
1768,0.0,46.0,11.0,1.0,0.0,1.0,1.0,0.0,2820.98
1769,0.0,41.0,12.0,0.0,0.0,1.0,0.0,21483.871,33987.711
1770,0.0,38.0,12.0,0.0,0.0,1.0,0.0,23019.97,25564.67
1771,0.0,20.0,12.0,0.0,0.0,1.0,0.0,14012.85,19664.11
1772,0.0,16.0,10.0,0.0,0.0,0.0,1.0,1181.613,5578.418
1773,0.0,19.0,12.0,0.0,0.0,0.0,0.0,3226.161,697.4869
1774,0.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,5516.353
1775,0.0,48.0,8.0,0.0,1.0,1.0,1.0,16112.903,23643.625
1776,0.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,1717.118
1777,0.0,22.0,12.0,0.0,0.0,0.0,0.0,7497.871,17732.719
1778,0.0,45.0,10.0,1.0,0.0,1.0,1.0,15171.19,25564.67
1779,0.0,48.0,8.0,0.0,0.0,1.0,1.0,2116.161,11600.15
1780,0.0,23.0,12.0,0.0,0.0,1.0,0.0,11155.5,21288.13
1781,0.0,35.0,16.0,0.0,0.0,1.0,0.0,21926.08,21514.22
1782,0.0,32.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
1783,0.0,21.0,13.0,0.0,0.0,0.0,0.0,4076.565,14180.26
1784,0.0,23.0,13.0,0.0,0.0,1.0,0.0,5370.9677,11378.495
1785,0.0,23.0,14.0,0.0,0.0,0.0,0.0,3401.6129,5319.8157
1786,0.0,23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0
1787,0.0,19.0,9.0,0.0,1.0,0.0,1.0,0.0,3811.683
1788,0.0,23.0,12.0,1.0,0.0,0.0,0.0,0.0,4728.725
1789,0.0,20.0,14.0,0.0,0.0,0.0,0.0,2834.081,2012.664
1790,0.0,19.0,10.0,1.0,0.0,0.0,1.0,3437.4194,2364.3625
1791,0.0,41.0,10.0,1.0,0.0,1.0,1.0,17366.129,21427.035
1792,0.0,34.0,12.0,1.0,0.0,1.0,0.0,0.0,18716.88
1793,0.0,24.0,9.0,1.0,0.0,0.0,1.0,94.8871,0.0
1794,1.0,21.0,12.0,1.0,0.0,0.0,0.0,0.0,1254.582
1795,0.0,25.0,9.0,0.0,0.0,1.0,1.0,1901.323,1898.879
1796,0.0,23.0,12.0,0.0,0.0,0.0,0.0,470.8548,12639.0
1797,0.0,35.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
1798,0.0,37.0,13.0,0.0,0.0,1.0,0.0,23911.55,25564.67
1799,0.0,19.0,11.0,1.0,0.0,0.0,1.0,10741.935,0.0
1800,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,8458.507
1801,0.0,51.0,8.0,0.0,0.0,1.0,1.0,26407.258,22165.899
1802,0.0,34.0,10.0,0.0,0.0,1.0,1.0,2327.4194,26599.078
1803,0.0,52.0,12.0,0.0,0.0,1.0,0.0,18621.15,8019.622
1804,0.0,53.0,8.0,1.0,0.0,0.0,1.0,17135.18,15454.06
1805,0.0,21.0,14.0,0.0,0.0,0.0,0.0,4662.0,18561.72
1806,0.0,25.0,13.0,1.0,0.0,1.0,0.0,13824.871,12656.728
1807,0.0,51.0,16.0,0.0,0.0,1.0,0.0,28645.161,28076.805
1808,0.0,25.0,14.0,0.0,0.0,0.0,0.0,1790.3226,0.0
1809,0.0,54.0,12.0,0.0,0.0,1.0,0.0,20887.69,24808.07
1810,0.0,21.0,12.0,1.0,0.0,0.0,0.0,4971.726,0.0
1811,0.0,49.0,11.0,0.0,0.0,1.0,1.0,25243.55,3440.147
1812,0.0,35.0,9.0,0.0,0.0,1.0,1.0,16112.903,17732.719
1813,0.0,19.0,12.0,0.0,0.0,0.0,0.0,8683.065,12344.93
1814,0.0,48.0,10.0,0.0,0.0,1.0,1.0,13692.39,24434.21
1815,0.0,31.0,13.0,1.0,0.0,0.0,0.0,10393.61,7404.762
1816,1.0,28.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0
1817,0.0,41.0,7.0,1.0,0.0,1.0,1.0,26708.032,14777.266
1818,0.0,29.0,12.0,0.0,0.0,1.0,0.0,22232.23,25564.67
1819,0.0,40.0,18.0,0.0,0.0,1.0,0.0,25243.55,25564.67
1820,0.0,16.0,8.0,0.0,0.0,0.0,1.0,0.0,4382.937
1821,0.0,25.0,10.0,0.0,0.0,1.0,1.0,5181.194,12418.81
1822,0.0,29.0,15.0,0.0,0.0,1.0,0.0,19693.548,32509.985
1823,0.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,0.0,44.0,9.0,1.0,0.0,0.0,1.0,0.0,9722.003
1825,0.0,43.0,12.0,1.0,0.0,1.0,0.0,25064.516,25121.352
1826,0.0,28.0,8.0,1.0,0.0,0.0,1.0,3863.516,0.0
1827,0.0,23.0,12.0,1.0,0.0,0.0,0.0,3222.5806,5910.9063
1828,0.0,25.0,14.0,0.0,0.0,0.0,0.0,9939.871,5902.04
1829,0.0,41.0,16.0,0.0,0.0,0.0,0.0,11502.82,24871.62
1830,0.0,22.0,11.0,0.0,1.0,1.0,1.0,17779.69,14438.87
1831,0.0,26.0,12.0,1.0,0.0,1.0,0.0,18798.387,18471.582
1832,1.0,21.0,11.0,0.0,1.0,0.0,1.0,17983.71,15191.91
1833,0.0,30.0,9.0,0.0,0.0,0.0,1.0,3141.917,1320.923
1834,0.0,19.0,11.0,0.0,0.0,0.0,1.0,7723.452,3350.006
1835,0.0,23.0,17.0,0.0,0.0,0.0,0.0,2214.629,25564.67
1836,0.0,35.0,13.0,0.0,0.0,1.0,0.0,25243.55,25564.67
1837,0.0,34.0,18.0,0.0,0.0,1.0,0.0,25243.55,25564.67
1838,0.0,35.0,17.0,0.0,0.0,1.0,0.0,30435.484,33426.175
1839,0.0,31.0,17.0,0.0,0.0,1.0,0.0,1618.452,0.0
1840,0.0,16.0,6.0,0.0,1.0,0.0,1.0,35.80645,1640.276
1841,0.0,32.0,15.0,0.0,0.0,1.0,0.0,25243.55,25564.67
1842,0.0,31.0,16.0,0.0,0.0,1.0,0.0,24706.452,28963.441
1843,0.0,26.0,18.0,0.0,0.0,1.0,0.0,17205.0,25019.39
1844,0.0,45.0,12.0,0.0,0.0,1.0,0.0,10666.74,8096.464
1845,0.0,25.0,11.0,0.0,0.0,0.0,1.0,0.0,8355.066
1846,0.0,19.0,10.0,0.0,0.0,1.0,1.0,6982.2581,9752.9954
1847,0.0,26.0,16.0,0.0,0.0,1.0,0.0,17905.02,14815.69
1848,0.0,21.0,12.0,0.0,0.0,0.0,0.0,12802.6,15393.48
1849,0.0,34.0,11.0,1.0,0.0,0.0,1.0,2148.3871,15516.129
1850,0.0,18.0,10.0,0.0,0.0,0.0,1.0,2626.403,7787.619
1851,0.0,17.0,11.0,0.0,0.0,0.0,1.0,1242.484,0.0
1852,0.0,46.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
1853,0.0,36.0,18.0,0.0,0.0,1.0,0.0,1269.339,18227.76
1854,0.0,26.0,12.0,0.0,0.0,1.0,0.0,18261.29,24973.579
1855,0.0,29.0,12.0,0.0,0.0,1.0,0.0,7161.2903,19210.445
1856,0.0,21.0,11.0,0.0,0.0,1.0,1.0,0.0,6708.879
1857,0.0,40.0,7.0,0.0,0.0,0.0,1.0,25243.55,20097.08
1858,0.0,52.0,3.0,1.0,0.0,1.0,1.0,25243.55,25564.67
1859,0.0,31.0,9.0,0.0,0.0,0.0,1.0,6409.355,14876.27
1860,0.0,31.0,11.0,0.0,0.0,1.0,1.0,13785.484,20688.172
1861,1.0,24.0,10.0,1.0,0.0,0.0,1.0,2421.947,1660.508
1862,0.0,48.0,12.0,0.0,0.0,1.0,0.0,5297.565,25564.67
1863,0.0,26.0,12.0,0.0,1.0,1.0,0.0,0.0,13299.539
1864,0.0,17.0,9.0,0.0,1.0,0.0,1.0,0.0,5114.814
1865,0.0,29.0,14.0,0.0,0.0,0.0,0.0,6400.403,8798.384
1866,0.0,34.0,12.0,0.0,0.0,1.0,0.0,0.0,2983.53
1867,1.0,29.0,10.0,0.0,1.0,0.0,1.0,8853.674,5112.014
1868,0.0,28.0,9.0,0.0,0.0,1.0,1.0,10357.02,15406.78
1869,0.0,52.0,18.0,0.0,0.0,1.0,0.0,25243.55,24701.68
1870,0.0,21.0,11.0,0.0,0.0,0.0,1.0,150.3871,6002.525
1871,0.0,52.0,18.0,0.0,0.0,1.0,0.0,25243.55,25564.67
1872,0.0,22.0,12.0,0.0,0.0,0.0,0.0,1679.323,25564.67
1873,0.0,44.0,9.0,1.0,0.0,1.0,1.0,21383.61,22795.41
1874,0.0,29.0,18.0,0.0,0.0,0.0,0.0,5646.677,17233.25
1875,0.0,36.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0
1876,0.0,48.0,17.0,1.0,0.0,1.0,0.0,51842.371,59109.063
1877,0.0,38.0,15.0,0.0,0.0,1.0,0.0,22738.89,8165.917
1878,0.0,17.0,11.0,0.0,0.0,0.0,1.0,393.871,4242.553
1879,0.0,50.0,9.0,0.0,0.0,1.0,1.0,25243.55,25564.67
1880,0.0,29.0,11.0,0.0,0.0,0.0,1.0,5217.0,13575.87
1881,0.0,53.0,9.0,0.0,0.0,1.0,1.0,19457.23,25564.67
1882,0.0,44.0,12.0,0.0,1.0,1.0,0.0,24982.16,25564.67
1883,0.0,50.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
1884,0.0,47.0,8.0,0.0,0.0,0.0,1.0,9585.387,4894.23
1885,0.0,40.0,5.0,0.0,0.0,1.0,1.0,6808.597,12486.79
1886,0.0,35.0,12.0,1.0,0.0,1.0,0.0,16086.048,19210.445
1887,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,1157.06
1888,0.0,55.0,12.0,0.0,0.0,1.0,0.0,17299.89,20673.39
1889,0.0,28.0,13.0,0.0,0.0,0.0,0.0,3790.113,9253.524
1890,0.0,20.0,11.0,0.0,0.0,1.0,1.0,2719.5,5284.35
1891,0.0,21.0,12.0,0.0,0.0,1.0,0.0,3222.5806,14038.402
1892,1.0,23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
1893,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
1894,0.0,31.0,12.0,0.0,0.0,0.0,0.0,25243.55,19956.7
1895,0.0,20.0,11.0,0.0,0.0,0.0,1.0,14322.581,36943.164
1896,0.0,29.0,12.0,1.0,0.0,1.0,0.0,15396.774,14777.266
1897,0.0,22.0,12.0,0.0,0.0,1.0,0.0,15731.56,19414.37
1898,0.0,19.0,11.0,0.0,0.0,0.0,1.0,263.1774,9741.174
1899,0.0,47.0,14.0,0.0,0.0,0.0,0.0,21632.47,15715.62
1900,0.0,25.0,15.0,0.0,0.0,0.0,0.0,21483.871,39011.982
1901,0.0,27.0,16.0,0.0,0.0,1.0,0.0,25243.55,25564.67
1902,0.0,31.0,10.0,1.0,0.0,0.0,1.0,520.4463,14527.88
1903,0.0,23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0
1904,0.0,39.0,7.0,0.0,0.0,0.0,1.0,1844.032,9206.237
1905,0.0,50.0,8.0,0.0,1.0,0.0,1.0,23981.37,23241.68
1906,0.0,17.0,11.0,1.0,0.0,0.0,1.0,642.7258,6301.026
1907,0.0,16.0,10.0,0.0,0.0,0.0,1.0,1736.613,1675.742
1908,0.0,23.0,12.0,0.0,0.0,1.0,0.0,11155.5,21288.13
1909,0.0,39.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0
1910,0.0,32.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
1911,0.0,28.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
1912,0.0,26.0,12.0,0.0,0.0,1.0,0.0,24267.82,13846.3
1913,0.0,35.0,11.0,0.0,0.0,1.0,1.0,0.0,21963.45
1914,0.0,21.0,10.0,0.0,0.0,1.0,1.0,8179.984,25564.67
1915,0.0,18.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0
1916,0.0,49.0,5.0,1.0,0.0,1.0,1.0,7698.3871,11993.229
1917,0.0,26.0,16.0,0.0,0.0,1.0,0.0,27750.0,32509.985
1918,0.0,19.0,9.0,1.0,0.0,0.0,1.0,2873.468,14344.29
1919,0.0,34.0,11.0,0.0,0.0,1.0,1.0,23549.9,25564.67
1920,0.0,33.0,12.0,1.0,0.0,1.0,0.0,4676.323,4935.607
1921,0.0,51.0,12.0,0.0,0.0,1.0,0.0,19245.968,17732.719
1922,0.0,29.0,12.0,0.0,0.0,0.0,0.0,17777.9,24457.85
1923,0.0,38.0,16.0,0.0,0.0,1.0,0.0,53709.677,41376.344
1924,0.0,55.0,3.0,0.0,0.0,1.0,1.0,0.0,2791.425
1925,0.0,25.0,12.0,0.0,0.0,1.0,0.0,18880.74,25564.67
1926,0.0,34.0,12.0,1.0,0.0,1.0,0.0,17903.226,25121.352
1927,0.0,24.0,13.0,0.0,0.0,1.0,0.0,19079.47,4731.68
1928,0.0,49.0,9.0,0.0,0.0,1.0,1.0,30435.484,29554.531
1929,0.0,40.0,12.0,0.0,0.0,1.0,0.0,31330.645,27633.487
1930,0.0,18.0,7.0,0.0,0.0,0.0,1.0,1144.016,0.0
1931,0.0,35.0,2.0,0.0,1.0,1.0,1.0,17869.21,17073.65
1932,0.0,22.0,16.0,0.0,0.0,0.0,0.0,15647.42,23250.55
1933,1.0,30.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0
1934,0.0,26.0,14.0,0.0,0.0,1.0,0.0,13396.98,10757.85
1935,0.0,40.0,12.0,0.0,0.0,1.0,0.0,22221.48,25564.67
1936,0.0,29.0,13.0,0.0,0.0,1.0,0.0,0.0,14339.86
1937,0.0,48.0,8.0,0.0,0.0,1.0,1.0,20669.27,21329.51
1938,0.0,19.0,13.0,0.0,0.0,0.0,0.0,529.9355,1127.505
1939,0.0,42.0,6.0,1.0,0.0,1.0,1.0,28645.161,20688.172
1940,0.0,25.0,12.0,1.0,0.0,1.0,0.0,4595.758,12220.8
1941,0.0,50.0,18.0,0.0,0.0,1.0,0.0,25243.55,25564.67
1942,0.0,53.0,9.0,0.0,0.0,1.0,1.0,22928.66,24397.27
1943,0.0,30.0,12.0,1.0,0.0,1.0,0.0,17366.129,19210.445
1944,0.0,55.0,8.0,0.0,0.0,1.0,1.0,25243.55,25564.67
1945,0.0,16.0,9.0,0.0,0.0,0.0,1.0,349.1129,7376.811
1946,0.0,39.0,17.0,0.0,1.0,1.0,0.0,0.0,8866.3594
1947,0.0,46.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
1948,0.0,29.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0
1949,0.0,27.0,10.0,0.0,1.0,1.0,1.0,9098.419,17023.41
1950,0.0,28.0,12.0,0.0,0.0,0.0,0.0,25243.55,25564.67
1951,0.0,28.0,13.0,0.0,0.0,0.0,0.0,11889.53,3642.596
1952,0.0,16.0,10.0,0.0,0.0,0.0,1.0,603.3387,4826.255
1953,0.0,21.0,12.0,1.0,0.0,0.0,0.0,13567.06,22529.42
1954,0.0,48.0,16.0,0.0,0.0,1.0,0.0,25243.55,25564.67
1955,0.0,22.0,14.0,1.0,0.0,0.0,0.0,4588.597,23837.21
1956,0.0,43.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
1957,0.0,47.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0
1958,0.0,49.0,8.0,0.0,0.0,1.0,1.0,7431.629,7503.896
1959,0.0,27.0,14.0,0.0,0.0,1.0,0.0,24847.89,25564.67
1960,0.0,16.0,9.0,1.0,0.0,0.0,1.0,0.0,2158.959
1961,0.0,44.0,13.0,0.0,0.0,1.0,0.0,26774.274,35465.438
1962,0.0,17.0,10.0,0.0,1.0,0.0,1.0,2116.161,5902.04
1963,0.0,55.0,10.0,0.0,0.0,1.0,1.0,28602.194,28815.668
1964,0.0,43.0,12.0,0.0,0.0,1.0,0.0,0.0,16860.86
1965,0.0,37.0,13.0,0.0,0.0,1.0,0.0,8951.6129,17732.719
1966,0.0,28.0,14.0,0.0,0.0,1.0,0.0,22379.032,27337.942
1967,0.0,46.0,3.0,1.0,0.0,1.0,1.0,14322.581,19949.309
1968,0.0,44.0,7.0,1.0,0.0,1.0,1.0,10741.935,1078.7404
1969,0.0,23.0,16.0,0.0,0.0,1.0,0.0,26854.839,11821.813
1970,0.0,35.0,12.0,0.0,0.0,1.0,0.0,2719.5,0.0
1971,0.0,23.0,14.0,0.0,0.0,1.0,0.0,11209.21,6565.539
1972,0.0,21.0,12.0,0.0,0.0,0.0,0.0,11642.47,9124.962
1973,0.0,47.0,11.0,0.0,0.0,0.0,1.0,4232.323,3358.873
1974,0.0,38.0,14.0,0.0,0.0,1.0,0.0,23437.11,25564.67
1975,0.0,25.0,12.0,0.0,0.0,1.0,0.0,30435.484,33987.711
1976,0.0,55.0,17.0,0.0,0.0,0.0,0.0,25243.55,25564.67
1977,0.0,25.0,12.0,0.0,0.0,1.0,0.0,3405.194,7981.201
1978,0.0,18.0,9.0,1.0,0.0,0.0,1.0,2006.629,6546.01
1979,0.0,21.0,11.0,0.0,0.0,1.0,1.0,0.0,6708.879
1980,0.0,40.0,12.0,0.0,0.0,1.0,0.0,0.0,10094.35
1981,0.0,54.0,16.0,0.0,0.0,1.0,0.0,10741.94,0.0
1982,0.0,46.0,16.0,0.0,0.0,1.0,0.0,65160.581,17732.719
1983,0.0,21.0,12.0,0.0,0.0,1.0,0.0,20588.71,28815.668
1984,0.0,41.0,3.0,0.0,1.0,1.0,1.0,12621.77,5263.662
1985,0.0,25.0,12.0,0.0,0.0,1.0,0.0,16112.903,25121.352
1986,0.0,18.0,11.0,0.0,0.0,0.0,1.0,2642.516,9924.412
1987,0.0,22.0,12.0,0.0,0.0,1.0,0.0,0.0,3342.618
1988,0.0,28.0,12.0,0.0,0.0,1.0,0.0,12532.258,0.0
1989,0.0,28.0,15.0,0.0,0.0,1.0,0.0,15217.742,9161.9048
1990,0.0,24.0,12.0,0.0,0.0,1.0,0.0,9041.129,25564.67
1991,0.0,37.0,12.0,0.0,0.0,1.0,0.0,8951.6129,28076.805
1992,0.0,46.0,12.0,0.0,0.0,1.0,0.0,22622.516,23643.625
1993,0.0,24.0,12.0,0.0,0.0,1.0,0.0,14240.23,14495.02
1994,0.0,48.0,15.0,0.0,0.0,1.0,0.0,25243.55,16757.42
1995,0.0,31.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
1996,0.0,20.0,13.0,0.0,0.0,0.0,0.0,42.96774,3242.132
1997,0.0,55.0,8.0,0.0,0.0,1.0,1.0,4121.323,25564.67
1998,1.0,19.0,9.0,1.0,0.0,0.0,1.0,798.9079,17685.18
1999,0.0,17.0,10.0,0.0,0.0,0.0,1.0,1428.677,8845.671
2000,0.0,40.0,8.0,0.0,0.0,1.0,1.0,12535.84,7073.877
2001,0.0,29.0,12.0,0.0,0.0,1.0,0.0,21483.871,22165.899
2002,0.0,51.0,8.0,0.0,0.0,1.0,1.0,9062.613,14109.33
2003,0.0,17.0,10.0,0.0,0.0,0.0,1.0,3102.629,7041.367
2004,0.0,38.0,12.0,0.0,0.0,1.0,0.0,25243.55,19664.11
2005,0.0,45.0,9.0,0.0,0.0,1.0,1.0,18293.52,21761.0
2006,0.0,30.0,15.0,0.0,0.0,1.0,0.0,27570.968,29554.531
2007,0.0,36.0,11.0,1.0,0.0,1.0,1.0,21483.871,26599.078
2008,0.0,25.0,16.0,0.0,0.0,0.0,0.0,11681.85,12375.96
2009,0.0,52.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
2010,0.0,44.0,9.0,1.0,0.0,1.0,1.0,10857.24,12359.31
2011,0.0,50.0,14.0,0.0,0.0,1.0,0.0,25243.55,16859.38
2012,0.0,35.0,13.0,1.0,0.0,1.0,0.0,23274.194,25121.352
2013,1.0,25.0,8.0,0.0,0.0,0.0,1.0,23096.65,6421.53
2014,0.0,20.0,12.0,0.0,0.0,0.0,0.0,8702.758,14410.79
2015,0.0,20.0,13.0,0.0,0.0,0.0,0.0,5952.823,12559.2
2016,0.0,35.0,12.0,1.0,0.0,1.0,0.0,12920.76,16512.12
2017,0.0,54.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0
2018,0.0,19.0,12.0,0.0,0.0,0.0,0.0,1296.194,0.0
2019,0.0,27.0,13.0,0.0,0.0,1.0,0.0,20051.613,36943.164
2020,0.0,40.0,16.0,0.0,0.0,1.0,0.0,25243.55,25564.67
2021,0.0,20.0,12.0,1.0,0.0,1.0,0.0,16709.081,12708.449
2022,0.0,23.0,9.0,0.0,1.0,1.0,1.0,11746.31,7690.089
2023,0.0,18.0,12.0,0.0,0.0,0.0,0.0,3070.403,5015.404
2024,0.0,26.0,9.0,0.0,0.0,0.0,1.0,11169.82,25564.67
2025,0.0,47.0,8.0,0.0,1.0,1.0,1.0,7161.2903,1477.7266
2026,0.0,41.0,13.0,0.0,0.0,1.0,0.0,10539.63,15214.67
2027,0.0,29.0,12.0,1.0,0.0,0.0,0.0,2080.209,16969.95
2028,0.0,50.0,12.0,0.0,0.0,1.0,0.0,26854.839,27337.942
2029,0.0,35.0,12.0,1.0,0.0,1.0,0.0,14322.581,15638.78
2030,0.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,0.0,46.0,8.0,1.0,0.0,1.0,1.0,7089.6774,0.0
2032,0.0,18.0,12.0,0.0,0.0,0.0,0.0,11624.56,18115.45
2033,0.0,24.0,12.0,0.0,0.0,1.0,0.0,2864.5161,2216.5899
2034,0.0,52.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
2035,0.0,18.0,9.0,0.0,0.0,0.0,1.0,3174.242,633.9447
2036,0.0,28.0,10.0,0.0,1.0,1.0,1.0,25243.55,25564.67
2037,0.0,20.0,8.0,0.0,0.0,1.0,1.0,306.1452,5551.819
2038,0.0,52.0,6.0,1.0,0.0,1.0,1.0,1246.0645,1477.7266
2039,0.0,22.0,9.0,0.0,1.0,1.0,1.0,25243.55,25564.67
2040,1.0,18.0,11.0,0.0,0.0,0.0,1.0,919.5579,4321.705
2041,0.0,25.0,13.0,0.0,0.0,0.0,0.0,14322.581,20850.722
2042,0.0,54.0,8.0,0.0,0.0,1.0,1.0,25073.47,25564.67
2043,0.0,39.0,12.0,0.0,0.0,1.0,0.0,25103.9,24562.77
2044,0.0,19.0,12.0,0.0,0.0,0.0,0.0,4386.29,8777.696
2045,0.0,23.0,15.0,0.0,0.0,0.0,0.0,719.7097,10976.55
2046,1.0,25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0
2047,0.0,22.0,11.0,0.0,0.0,1.0,1.0,18726.77,2807.68
2048,0.0,40.0,11.0,0.0,0.0,1.0,1.0,8502.242,25564.67
2049,0.0,54.0,17.0,0.0,0.0,0.0,0.0,25243.55,0.0
2050,0.0,31.0,13.0,0.0,0.0,1.0,0.0,33658.065,31032.258
2051,0.0,39.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0
2052,0.0,21.0,12.0,0.0,0.0,0.0,0.0,9667.7419,13299.539
2053,0.0,19.0,13.0,1.0,0.0,0.0,0.0,785.9516,9067.33
2054,0.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0,1539.7911
2055,0.0,23.0,12.0,0.0,0.0,1.0,0.0,0.0,17732.719
2056,0.0,46.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0
2057,1.0,44.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0
2058,0.0,22.0,11.0,1.0,0.0,1.0,1.0,5012.9032,3694.3164
2059,0.0,22.0,12.0,0.0,0.0,1.0,0.0,20314.79,0.0
2060,0.0,35.0,14.0,0.0,0.0,1.0,0.0,25243.55,10821.39
2061,0.0,20.0,13.0,0.0,1.0,0.0,0.0,0.0,8275.2688
2062,0.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,0.0,23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0
2064,0.0,51.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0
2065,0.0,22.0,14.0,0.0,0.0,0.0,0.0,9631.935,20190.18
2066,0.0,32.0,12.0,0.0,0.0,1.0,0.0,25243.55,25564.67
2067,0.0,51.0,12.0,0.0,0.0,1.0,0.0,3808.016,2079.161
2068,0.0,24.0,13.0,1.0,0.0,1.0,0.0,18785.85,0.0
