,treatment,age,education,Black,Hispanic,married,nodegree,RE75,RE78
1346,0.0,36.0,17.0,0.0,0.0,1.0,0.0,34911.29,32509.985
1347,0.0,28.0,14.0,0.0,0.0,0.0,0.0,35448.387,33987.711
1348,0.0,31.0,12.0,0.0,0.0,1.0,0.0,35806.452,39159.754
1349,0.0,25.0,14.0,0.0,0.0,1.0,0.0,35806.452,33839.939
1350,0.0,31.0,14.0,0.0,0.0,1.0,0.0,35806.452,56153.61
1351,0.0,28.0,12.0,0.0,0.0,1.0,0.0,41177.419,47287.25
1352,0.0,34.0,12.0,0.0,0.0,1.0,0.0,42967.742,31032.258
1353,0.0,47.0,14.0,1.0,0.0,1.0,0.0,27750.0,36647.619
1354,0.0,35.0,12.0,0.0,0.0,1.0,0.0,28645.161,29554.531
1355,0.0,35.0,15.0,1.0,0.0,1.0,0.0,34098.484,19062.673
1356,0.0,35.0,15.0,1.0,0.0,1.0,0.0,34098.484,19062.673
1357,0.0,31.0,12.0,0.0,0.0,1.0,0.0,26854.839,29554.531
1358,0.0,24.0,12.0,0.0,0.0,1.0,0.0,30883.065,32509.985
1359,0.0,28.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
1360,0.0,27.0,16.0,0.0,0.0,1.0,0.0,30793.548,51720.43
1361,0.0,47.0,12.0,0.0,0.0,1.0,0.0,33312.532,15072.811
1362,0.0,47.0,12.0,0.0,0.0,1.0,0.0,33312.532,15072.811
1363,0.0,37.0,14.0,0.0,1.0,1.0,0.0,26854.839,26554.747
1364,0.0,22.0,14.0,0.0,0.0,1.0,0.0,20588.71,27485.714
1365,0.0,47.0,12.0,0.0,0.0,1.0,0.0,23274.194,25860.215
1366,0.0,32.0,14.0,0.0,0.0,1.0,0.0,24169.355,22165.899
1367,0.0,29.0,15.0,0.0,0.0,0.0,0.0,28645.161,44331.797
1368,0.0,27.0,16.0,0.0,0.0,0.0,0.0,31330.645,36943.164
1369,0.0,37.0,14.0,0.0,0.0,1.0,0.0,44758.065,81274.962
1370,0.0,37.0,14.0,0.0,0.0,1.0,0.0,44758.065,81274.962
1371,0.0,43.0,12.0,0.0,0.0,1.0,0.0,23811.29,31032.258
1372,0.0,43.0,12.0,0.0,0.0,1.0,0.0,23811.29,31032.258
1373,0.0,34.0,12.0,0.0,0.0,1.0,0.0,24885.484,24678.034
1374,0.0,30.0,12.0,0.0,0.0,1.0,0.0,26854.839,14777.266
1375,0.0,39.0,16.0,0.0,0.0,0.0,0.0,28645.161,33987.711
1376,0.0,35.0,16.0,0.0,0.0,1.0,0.0,29540.323,37120.492
1377,0.0,28.0,12.0,0.0,0.0,1.0,0.0,32941.935,36204.301
1378,0.0,32.0,12.0,0.0,0.0,1.0,0.0,35806.452,23052.535
1379,0.0,26.0,12.0,0.0,0.0,1.0,0.0,39387.097,39898.618
1380,0.0,30.0,12.0,1.0,0.0,1.0,0.0,35448.387,48247.773
1381,0.0,27.0,12.0,0.0,0.0,1.0,0.0,25064.516,31908.55
1382,0.0,27.0,16.0,0.0,0.0,1.0,0.0,26317.742,25860.215
1383,0.0,28.0,12.0,0.0,0.0,1.0,0.0,28824.194,39898.618
1384,0.0,39.0,12.0,0.0,0.0,1.0,0.0,32583.871,34726.575
1385,0.0,28.0,15.0,1.0,0.0,1.0,0.0,33486.194,30828.332
1386,0.0,48.0,12.0,0.0,0.0,1.0,0.0,29269.984,34753.174
1387,0.0,48.0,14.0,0.0,0.0,1.0,0.0,34732.258,32509.985
1388,0.0,37.0,17.0,0.0,0.0,1.0,0.0,30435.484,27939.376
1389,0.0,49.0,17.0,0.0,0.0,1.0,0.0,31867.742,35465.438
1390,0.0,25.0,15.0,0.0,0.0,1.0,0.0,41177.419,35465.438
1391,0.0,27.0,15.0,0.0,0.0,1.0,0.0,34016.129,43001.843
1392,0.0,51.0,17.0,0.0,1.0,1.0,0.0,0.0,88663.594
1393,0.0,24.0,15.0,0.0,0.0,1.0,0.0,26854.839,26599.078
1394,0.0,31.0,17.0,0.0,0.0,1.0,0.0,26854.839,32509.985
1395,0.0,45.0,12.0,0.0,0.0,1.0,0.0,27391.935,25564.67
1396,0.0,45.0,12.0,0.0,0.0,1.0,0.0,27391.935,25564.67
1397,0.0,39.0,14.0,0.0,0.0,1.0,0.0,27750.0,47287.25
1398,0.0,39.0,14.0,0.0,0.0,1.0,0.0,27750.0,47287.25
1399,0.0,25.0,17.0,0.0,0.0,1.0,0.0,28249.5,35561.49
1400,0.0,53.0,17.0,0.0,0.0,1.0,0.0,28645.161,27929.032
1401,0.0,26.0,16.0,0.0,0.0,1.0,0.0,28645.161,35465.438
1402,0.0,31.0,12.0,0.0,0.0,1.0,0.0,28645.161,27337.942
1403,0.0,32.0,17.0,0.0,0.0,1.0,0.0,28645.161,28076.805
1404,0.0,48.0,17.0,0.0,0.0,1.0,0.0,29540.323,32951.825
1405,0.0,47.0,17.0,0.0,0.0,0.0,0.0,29540.323,29258.986
1406,0.0,44.0,16.0,0.0,0.0,1.0,0.0,30435.484,19210.445
1407,0.0,41.0,16.0,0.0,0.0,1.0,0.0,30435.484,20688.172
1408,0.0,44.0,16.0,0.0,0.0,1.0,0.0,30435.484,33987.711
1409,0.0,52.0,17.0,0.0,0.0,1.0,0.0,31293.048,32509.985
1410,0.0,40.0,12.0,0.0,0.0,1.0,0.0,31330.645,27633.487
1411,0.0,52.0,12.0,0.0,0.0,0.0,0.0,32225.806,32509.985
1412,0.0,53.0,16.0,0.0,0.0,1.0,0.0,32225.806,32509.985
1413,0.0,42.0,16.0,0.0,0.0,1.0,0.0,32225.806,32214.439
1414,0.0,39.0,14.0,0.0,0.0,1.0,0.0,32569.548,31020.436
1415,0.0,42.0,17.0,0.0,0.0,1.0,0.0,32762.903,39159.754
1416,0.0,31.0,14.0,0.0,0.0,1.0,0.0,34016.129,38986.86
1417,0.0,47.0,14.0,0.0,0.0,1.0,0.0,34016.129,25150.906
1418,0.0,51.0,16.0,0.0,0.0,1.0,0.0,35448.387,44331.797
1419,0.0,44.0,13.0,0.0,0.0,1.0,0.0,35806.452,36943.164
1420,0.0,35.0,14.0,0.0,0.0,1.0,0.0,36630.0,42854.071
1421,0.0,44.0,16.0,1.0,0.0,1.0,0.0,30621.677,23495.853
1422,0.0,46.0,12.0,0.0,0.0,1.0,0.0,25780.645,17437.174
1423,0.0,32.0,14.0,0.0,0.0,1.0,0.0,31330.645,70930.876
1424,0.0,29.0,16.0,0.0,0.0,1.0,0.0,26640.0,24825.806
1425,0.0,38.0,17.0,0.0,0.0,0.0,0.0,33300.0,33805.951
1426,0.0,26.0,14.0,0.0,0.0,1.0,0.0,29898.387,28032.473
1427,0.0,43.0,16.0,0.0,0.0,1.0,0.0,31330.645,33987.711
1428,0.0,45.0,16.0,0.0,0.0,0.0,0.0,31330.645,31401.69
1429,0.0,34.0,17.0,0.0,0.0,0.0,0.0,44758.065,9161.9048
1430,0.0,49.0,14.0,0.0,0.0,1.0,0.0,14322.581,24530.261
1431,0.0,27.0,17.0,0.0,0.0,1.0,0.0,25064.516,36943.164
1432,0.0,26.0,16.0,0.0,0.0,1.0,0.0,27750.0,32509.985
1433,0.0,41.0,16.0,0.0,0.0,1.0,0.0,31330.645,0.0
1434,0.0,43.0,14.0,0.0,0.0,1.0,0.0,31420.161,31032.258
1435,0.0,28.0,13.0,0.0,0.0,1.0,0.0,31688.71,40637.481
1436,0.0,28.0,12.0,1.0,0.0,1.0,0.0,32225.806,39898.618
1437,0.0,27.0,16.0,0.0,0.0,1.0,0.0,32225.806,39159.754
1438,0.0,32.0,12.0,0.0,0.0,1.0,0.0,32225.806,32509.985
1439,0.0,31.0,12.0,0.0,0.0,1.0,0.0,32225.806,32509.985
1440,0.0,38.0,17.0,0.0,0.0,0.0,0.0,32225.806,43297.389
1441,0.0,43.0,12.0,0.0,0.0,0.0,0.0,33479.032,33987.711
1442,0.0,34.0,17.0,0.0,0.0,1.0,0.0,34016.129,33987.711
1443,0.0,22.0,14.0,0.0,0.0,1.0,0.0,41177.419,32509.985
1444,0.0,50.0,14.0,0.0,0.0,1.0,0.0,27889.645,27314.298
1445,0.0,44.0,14.0,0.0,0.0,1.0,0.0,29540.323,26952.255
1446,0.0,53.0,12.0,0.0,0.0,1.0,0.0,31509.677,18914.9
1447,0.0,47.0,12.0,0.0,0.0,1.0,0.0,27750.0,18914.9
1448,0.0,47.0,12.0,0.0,0.0,1.0,0.0,27750.0,18914.9
1449,0.0,41.0,16.0,1.0,0.0,1.0,0.0,23274.194,22165.899
1450,0.0,41.0,16.0,1.0,0.0,1.0,0.0,23274.194,22165.899
1451,0.0,41.0,16.0,1.0,0.0,1.0,0.0,23274.194,22165.899
1452,0.0,48.0,16.0,0.0,0.0,1.0,0.0,26058.145,31918.894
1453,0.0,48.0,16.0,0.0,0.0,1.0,0.0,26058.145,31918.894
1454,0.0,36.0,13.0,0.0,0.0,1.0,0.0,28645.161,28372.35
1455,0.0,49.0,12.0,0.0,0.0,1.0,0.0,28645.161,32580.916
1456,0.0,33.0,17.0,1.0,0.0,1.0,0.0,29540.323,17732.719
1457,0.0,49.0,14.0,0.0,0.0,1.0,0.0,30435.484,29554.531
1458,0.0,36.0,12.0,0.0,0.0,1.0,0.0,30435.484,31032.258
1459,0.0,50.0,17.0,0.0,0.0,1.0,0.0,30435.484,25860.215
1460,0.0,36.0,12.0,0.0,0.0,1.0,0.0,30435.484,41376.344
1461,0.0,27.0,16.0,0.0,0.0,1.0,0.0,30435.484,0.0
1462,0.0,52.0,16.0,0.0,0.0,1.0,0.0,30793.548,28815.668
1463,0.0,38.0,12.0,0.0,0.0,1.0,0.0,31330.645,31771.121
1464,0.0,25.0,14.0,0.0,0.0,1.0,0.0,31330.645,35760.983
1465,0.0,33.0,17.0,0.0,0.0,1.0,0.0,31867.742,35465.438
1466,0.0,30.0,12.0,0.0,0.0,1.0,0.0,32046.774,37682.028
1467,0.0,53.0,12.0,0.0,0.0,1.0,0.0,32225.806,33544.393
1468,0.0,34.0,12.0,0.0,0.0,1.0,0.0,32583.871,31032.258
1469,0.0,36.0,12.0,0.0,0.0,1.0,0.0,33120.968,33987.711
1470,0.0,42.0,13.0,0.0,0.0,1.0,0.0,33120.968,44331.797
1471,0.0,34.0,12.0,0.0,0.0,1.0,0.0,34016.129,32509.985
1472,0.0,29.0,17.0,0.0,0.0,1.0,0.0,34016.129,26980.332
1473,0.0,52.0,12.0,0.0,0.0,1.0,0.0,34171.887,28667.896
1474,0.0,42.0,14.0,0.0,0.0,1.0,0.0,37596.774,48764.977
1475,0.0,53.0,15.0,0.0,0.0,1.0,0.0,37596.774,38420.891
1476,0.0,32.0,13.0,1.0,0.0,1.0,0.0,37596.774,46891.22
1477,0.0,39.0,12.0,0.0,0.0,1.0,0.0,39387.097,28076.805
1478,0.0,28.0,16.0,0.0,0.0,1.0,0.0,39387.097,34726.575
1479,0.0,28.0,12.0,1.0,0.0,1.0,0.0,26854.839,25121.352
1480,0.0,26.0,14.0,0.0,0.0,1.0,0.0,36032.032,34559.591
1481,0.0,25.0,14.0,1.0,0.0,1.0,0.0,17724.194,25121.352
1482,0.0,52.0,12.0,0.0,0.0,1.0,0.0,47622.581,39011.982
1483,0.0,35.0,16.0,0.0,0.0,1.0,0.0,26854.839,31032.258
1484,0.0,44.0,12.0,0.0,0.0,1.0,0.0,32046.774,35465.438
1485,0.0,33.0,15.0,0.0,0.0,1.0,0.0,34016.129,33248.848
1486,0.0,29.0,12.0,0.0,1.0,1.0,0.0,26541.532,39159.754
1487,0.0,53.0,16.0,0.0,0.0,1.0,0.0,28645.161,22165.899
1488,0.0,26.0,16.0,0.0,0.0,1.0,0.0,32225.806,36943.164
1489,0.0,37.0,17.0,0.0,0.0,1.0,0.0,35806.452,41376.344
1490,0.0,45.0,12.0,0.0,0.0,1.0,0.0,35806.452,31032.258
1491,0.0,27.0,17.0,0.0,0.0,1.0,0.0,37596.774,39307.527
1492,0.0,38.0,12.0,1.0,0.0,1.0,0.0,23632.258,19210.445
1493,0.0,34.0,13.0,0.0,0.0,1.0,0.0,31509.677,33396.621
1494,0.0,34.0,12.0,0.0,0.0,1.0,0.0,30435.484,39898.618
1495,0.0,32.0,14.0,0.0,0.0,1.0,0.0,35788.548,41376.344
1496,0.0,32.0,12.0,0.0,0.0,0.0,0.0,32225.806,27337.942
1497,0.0,29.0,14.0,0.0,0.0,1.0,0.0,16112.903,20688.172
1498,0.0,38.0,12.0,1.0,0.0,1.0,0.0,25064.516,36943.164
1499,0.0,25.0,14.0,1.0,0.0,1.0,0.0,25601.613,33101.075
1500,0.0,35.0,12.0,0.0,0.0,1.0,0.0,26854.839,32509.985
1501,0.0,35.0,12.0,0.0,0.0,1.0,0.0,26854.839,32509.985
1502,0.0,31.0,17.0,0.0,0.0,1.0,0.0,31806.871,62064.516
1503,0.0,49.0,12.0,0.0,0.0,1.0,0.0,32225.806,47287.25
1504,0.0,55.0,12.0,0.0,0.0,1.0,0.0,32225.806,25860.215
1505,0.0,32.0,12.0,0.0,0.0,1.0,0.0,32225.806,33987.711
1506,0.0,46.0,14.0,0.0,0.0,1.0,0.0,33120.968,33987.711
1507,0.0,28.0,15.0,0.0,0.0,1.0,0.0,34016.129,35465.438
1508,0.0,34.0,16.0,0.0,0.0,1.0,0.0,34016.129,35465.438
1509,0.0,35.0,16.0,0.0,0.0,1.0,0.0,34016.129,40489.708
1510,0.0,34.0,12.0,0.0,0.0,1.0,0.0,35806.452,36943.164
1511,0.0,40.0,16.0,0.0,0.0,1.0,0.0,35806.452,36943.164
1512,0.0,40.0,16.0,0.0,0.0,1.0,0.0,35806.452,36943.164
1513,0.0,29.0,14.0,0.0,0.0,1.0,0.0,37596.774,45809.524
1514,0.0,45.0,12.0,0.0,0.0,1.0,0.0,38366.613,38420.891
1515,0.0,34.0,16.0,0.0,0.0,1.0,0.0,39387.097,41671.889
1516,0.0,47.0,12.0,0.0,0.0,1.0,0.0,40103.226,42262.98
1517,0.0,31.0,16.0,0.0,0.0,1.0,0.0,41177.419,35465.438
1518,0.0,53.0,12.0,1.0,0.0,1.0,0.0,42967.742,35465.438
1519,0.0,51.0,12.0,0.0,0.0,1.0,0.0,44758.065,0.0
1520,0.0,40.0,16.0,0.0,0.0,1.0,0.0,44758.065,56153.61
1521,0.0,27.0,12.0,0.0,0.0,1.0,0.0,53888.71,14777.266
1522,0.0,33.0,16.0,0.0,1.0,1.0,0.0,85935.484,96052.227
1523,0.0,41.0,16.0,0.0,0.0,1.0,0.0,34016.129,42854.071
1524,0.0,41.0,16.0,0.0,0.0,1.0,0.0,34016.129,42854.071
1525,0.0,33.0,12.0,0.0,0.0,1.0,0.0,34016.129,32509.985
1526,0.0,53.0,13.0,0.0,0.0,1.0,0.0,35806.452,35465.438
1527,0.0,45.0,12.0,0.0,0.0,1.0,0.0,31509.677,27377.84
1528,0.0,50.0,17.0,0.0,0.0,1.0,0.0,37596.774,13299.539
1529,0.0,37.0,14.0,0.0,0.0,1.0,0.0,29361.29,21870.353
1530,0.0,27.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
1531,0.0,27.0,16.0,0.0,0.0,1.0,0.0,28192.21,40903.472
1532,0.0,48.0,12.0,0.0,0.0,1.0,0.0,31330.645,32509.985
1533,0.0,47.0,12.0,0.0,0.0,1.0,0.0,31796.129,42854.071
1534,0.0,47.0,17.0,0.0,0.0,1.0,0.0,34016.129,35465.438
1535,0.0,33.0,15.0,0.0,0.0,1.0,0.0,34213.065,35465.438
1536,0.0,32.0,17.0,0.0,0.0,1.0,0.0,34016.129,57631.336
1537,0.0,34.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0
1538,0.0,43.0,17.0,0.0,0.0,1.0,0.0,16650.0,30441.167
1539,0.0,31.0,14.0,0.0,0.0,1.0,0.0,17903.226,25860.215
1540,0.0,26.0,12.0,0.0,0.0,1.0,0.0,25959.677,26599.078
1541,0.0,29.0,14.0,0.0,0.0,0.0,0.0,27284.516,36943.164
1542,0.0,44.0,17.0,0.0,0.0,1.0,0.0,32075.419,37386.482
1543,0.0,36.0,17.0,0.0,1.0,1.0,0.0,33300.0,39603.072
1544,0.0,26.0,17.0,0.0,0.0,1.0,0.0,34016.129,44331.797
1545,0.0,28.0,16.0,0.0,0.0,1.0,0.0,34016.129,35465.438
1546,0.0,35.0,17.0,0.0,0.0,1.0,0.0,35806.452,39898.618
1547,0.0,52.0,12.0,0.0,0.0,1.0,0.0,35831.516,48764.977
1548,0.0,36.0,13.0,0.0,0.0,0.0,0.0,36150.194,44308.154
1549,0.0,28.0,17.0,0.0,0.0,1.0,0.0,37507.258,38420.891
1550,0.0,44.0,17.0,0.0,0.0,1.0,0.0,37596.774,36204.301
1551,0.0,37.0,13.0,0.0,0.0,1.0,0.0,37596.774,39529.186
1552,0.0,51.0,12.0,0.0,0.0,1.0,0.0,38939.516,35465.438
1553,0.0,50.0,12.0,0.0,0.0,1.0,0.0,39029.032,36943.164
1554,0.0,29.0,12.0,0.0,0.0,1.0,0.0,39924.194,27918.688
1555,0.0,32.0,17.0,0.0,0.0,1.0,0.0,46548.387,25121.352
1556,0.0,38.0,14.0,0.0,0.0,1.0,0.0,50129.032,44331.797
1557,0.0,47.0,17.0,0.0,0.0,1.0,0.0,28906.548,35732.906
1558,0.0,47.0,17.0,0.0,0.0,1.0,0.0,28906.548,35732.906
1559,0.0,31.0,17.0,0.0,0.0,1.0,0.0,36705.194,42854.071
1560,0.0,50.0,16.0,0.0,0.0,1.0,0.0,34911.29,33987.711
1561,0.0,39.0,12.0,0.0,0.0,1.0,0.0,39387.097,43740.707
1562,0.0,27.0,13.0,0.0,0.0,1.0,0.0,34016.129,11128.759
1563,0.0,46.0,16.0,0.0,0.0,1.0,0.0,37596.774,48764.977
1564,0.0,46.0,16.0,0.0,0.0,1.0,0.0,37596.774,48764.977
1565,0.0,33.0,16.0,0.0,0.0,1.0,0.0,41177.419,42854.071
1566,0.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,23389.456
1567,0.0,36.0,12.0,0.0,0.0,1.0,0.0,15217.742,16254.992
1568,0.0,39.0,12.0,0.0,0.0,1.0,0.0,24169.355,23643.625
1569,0.0,35.0,17.0,0.0,0.0,1.0,0.0,30435.484,33426.175
1570,0.0,35.0,17.0,0.0,0.0,1.0,0.0,30435.484,33426.175
1571,0.0,46.0,17.0,0.0,0.0,1.0,0.0,31330.645,31298.249
1572,0.0,31.0,17.0,0.0,0.0,1.0,0.0,33120.968,47287.25
1573,0.0,52.0,15.0,0.0,0.0,1.0,0.0,35806.452,38420.891
1574,0.0,50.0,16.0,0.0,0.0,0.0,0.0,35806.452,40637.481
1575,0.0,49.0,12.0,0.0,0.0,1.0,0.0,35806.452,33987.711
1576,0.0,53.0,16.0,0.0,0.0,1.0,0.0,35806.452,51720.43
1577,0.0,44.0,14.0,0.0,0.0,1.0,0.0,35806.452,35465.438
1578,0.0,46.0,16.0,0.0,0.0,1.0,0.0,35806.452,36943.164
1579,0.0,42.0,14.0,0.0,0.0,1.0,0.0,36701.613,39898.618
1580,0.0,43.0,12.0,0.0,0.0,1.0,0.0,36701.613,45809.524
1581,0.0,28.0,12.0,1.0,0.0,1.0,0.0,36776.806,34726.575
1582,0.0,54.0,15.0,0.0,0.0,1.0,0.0,37471.452,39304.571
1583,0.0,42.0,16.0,0.0,0.0,1.0,0.0,37596.774,47287.25
1584,0.0,34.0,16.0,0.0,0.0,1.0,0.0,37596.774,39898.618
1585,0.0,29.0,13.0,1.0,0.0,1.0,0.0,37596.774,38420.891
1586,0.0,47.0,16.0,0.0,0.0,1.0,0.0,39387.097,38420.891
1587,0.0,33.0,16.0,0.0,0.0,1.0,0.0,39387.097,44331.797
1588,0.0,40.0,17.0,0.0,1.0,1.0,0.0,41177.419,33987.711
1589,0.0,40.0,17.0,0.0,1.0,1.0,0.0,41177.419,33987.711
1590,0.0,45.0,14.0,0.0,0.0,1.0,0.0,42538.065,36943.164
1591,0.0,31.0,16.0,0.0,0.0,1.0,0.0,42967.742,76841.782
1592,0.0,32.0,12.0,0.0,0.0,1.0,0.0,42967.742,41376.344
1593,0.0,27.0,17.0,0.0,0.0,1.0,0.0,44758.065,29554.531
1594,0.0,44.0,17.0,0.0,0.0,1.0,0.0,44758.065,51720.43
1595,0.0,38.0,17.0,0.0,0.0,1.0,0.0,48338.71,47287.25
1596,0.0,27.0,17.0,0.0,0.0,0.0,0.0,41177.419,44331.797
1597,0.0,38.0,12.0,1.0,0.0,1.0,0.0,10741.935,27190.169
1598,0.0,39.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0
1599,0.0,46.0,14.0,0.0,0.0,1.0,0.0,30256.452,35465.438
1600,0.0,25.0,17.0,0.0,0.0,1.0,0.0,35806.452,38420.891
1601,0.0,52.0,12.0,0.0,0.0,1.0,0.0,37596.774,36943.164
1602,0.0,35.0,15.0,0.0,0.0,1.0,0.0,39387.097,35465.438
1603,0.0,53.0,12.0,0.0,0.0,1.0,0.0,42967.742,39898.618
1604,0.0,33.0,16.0,0.0,0.0,1.0,0.0,42967.742,41080.799
1605,0.0,30.0,16.0,0.0,0.0,1.0,0.0,42967.742,47287.25
1606,0.0,51.0,16.0,0.0,0.0,1.0,0.0,44758.065,48764.977
1607,0.0,36.0,12.0,1.0,0.0,1.0,0.0,37596.774,31032.258
1608,0.0,33.0,13.0,0.0,0.0,1.0,0.0,47264.516,51073.186
1609,0.0,50.0,17.0,0.0,0.0,1.0,0.0,0.0,70930.876
1610,0.0,47.0,16.0,0.0,0.0,1.0,0.0,41177.419,44331.797
1611,0.0,36.0,14.0,0.0,0.0,1.0,0.0,42072.581,41376.344
1612,0.0,48.0,12.0,0.0,0.0,1.0,0.0,42967.742,36943.164
1613,0.0,48.0,12.0,0.0,0.0,1.0,0.0,42967.742,36943.164
1614,0.0,48.0,17.0,0.0,0.0,1.0,0.0,41177.419,41376.344
1615,0.0,37.0,17.0,0.0,0.0,1.0,0.0,43862.903,31032.258
1616,0.0,50.0,17.0,0.0,0.0,1.0,0.0,44758.065,39898.618
1617,0.0,34.0,16.0,0.0,0.0,1.0,0.0,21304.839,20688.172
1618,0.0,30.0,12.0,1.0,0.0,1.0,0.0,21483.871,26599.078
1619,0.0,28.0,16.0,0.0,0.0,1.0,0.0,32225.806,38420.891
1620,0.0,37.0,12.0,0.0,0.0,0.0,0.0,32225.806,32509.985
1621,0.0,46.0,12.0,0.0,0.0,1.0,0.0,35806.452,31032.258
1622,0.0,32.0,12.0,0.0,1.0,1.0,0.0,37596.774,38420.891
1623,0.0,29.0,12.0,0.0,0.0,0.0,0.0,37596.774,50242.704
1624,0.0,40.0,16.0,0.0,0.0,1.0,0.0,39387.097,45809.524
1625,0.0,44.0,15.0,0.0,0.0,1.0,0.0,39387.097,51232.78
1626,0.0,38.0,12.0,0.0,0.0,1.0,0.0,41177.419,36943.164
1627,0.0,51.0,12.0,0.0,0.0,1.0,0.0,41356.452,7388.6329
1628,0.0,33.0,17.0,0.0,0.0,1.0,0.0,43236.29,40415.822
1629,0.0,31.0,16.0,0.0,0.0,0.0,0.0,44364.194,54675.883
1630,0.0,43.0,17.0,0.0,0.0,1.0,0.0,44758.065,41376.344
1631,0.0,45.0,16.0,0.0,0.0,1.0,0.0,48338.71,59109.063
1632,0.0,33.0,17.0,0.0,0.0,1.0,0.0,42967.742,40785.253
1633,0.0,25.0,12.0,0.0,0.0,1.0,0.0,30435.484,33987.711
1634,0.0,51.0,12.0,0.0,0.0,1.0,0.0,41177.419,48764.977
1635,0.0,41.0,17.0,0.0,0.0,1.0,0.0,43862.903,66497.696
1636,0.0,42.0,12.0,0.0,0.0,1.0,0.0,47232.29,70930.876
1637,0.0,37.0,13.0,0.0,0.0,1.0,0.0,35806.452,27337.942
1638,0.0,29.0,17.0,0.0,0.0,1.0,0.0,35806.452,0.0
1639,0.0,37.0,15.0,0.0,1.0,1.0,0.0,39387.097,45809.524
1640,0.0,46.0,16.0,0.0,0.0,1.0,0.0,46011.29,42854.071
1641,0.0,40.0,12.0,0.0,0.0,1.0,0.0,48338.71,44331.797
1642,0.0,46.0,17.0,0.0,0.0,1.0,0.0,57290.323,36943.164
1643,0.0,47.0,12.0,0.0,0.0,1.0,0.0,62661.29,0.0
1644,0.0,34.0,13.0,0.0,0.0,1.0,0.0,42072.581,41376.344
1645,0.0,52.0,17.0,0.0,0.0,1.0,0.0,59080.645,70930.876
1646,0.0,52.0,17.0,0.0,0.0,1.0,0.0,59080.645,70930.876
1647,0.0,50.0,12.0,0.0,0.0,1.0,0.0,44758.065,8866.3594
1648,0.0,49.0,17.0,0.0,0.0,1.0,0.0,46548.387,42854.071
1649,0.0,49.0,17.0,0.0,0.0,1.0,0.0,48338.71,44331.797
1650,0.0,49.0,17.0,0.0,0.0,1.0,0.0,48338.71,44331.797
1651,0.0,53.0,12.0,0.0,0.0,1.0,0.0,47894.71,50242.704
1652,0.0,33.0,13.0,0.0,0.0,1.0,0.0,32225.806,0.0
1653,0.0,54.0,15.0,0.0,0.0,1.0,0.0,35806.452,88663.594
1654,0.0,54.0,15.0,0.0,0.0,1.0,0.0,35806.452,88663.594
1655,0.0,44.0,17.0,0.0,0.0,1.0,0.0,42967.742,39898.618
1656,0.0,37.0,17.0,0.0,0.0,1.0,0.0,44758.065,44331.797
1657,0.0,55.0,16.0,0.0,0.0,1.0,0.0,46548.387,47878.341
1658,0.0,55.0,16.0,0.0,0.0,1.0,0.0,46548.387,47878.341
1659,0.0,37.0,17.0,0.0,0.0,1.0,0.0,46548.387,49503.84
1660,0.0,44.0,14.0,0.0,0.0,1.0,0.0,48338.71,50242.704
1661,0.0,41.0,13.0,0.0,0.0,1.0,0.0,48338.71,38420.891
1662,0.0,39.0,17.0,0.0,0.0,1.0,0.0,48338.71,51720.43
1663,0.0,48.0,16.0,0.0,0.0,1.0,0.0,50129.032,48764.977
1664,0.0,39.0,17.0,0.0,0.0,1.0,0.0,50129.032,44331.797
1665,0.0,45.0,12.0,0.0,0.0,1.0,0.0,50487.097,46548.387
1666,0.0,26.0,16.0,0.0,0.0,1.0,0.0,53709.677,45809.524
1667,0.0,34.0,16.0,0.0,0.0,1.0,0.0,62661.29,54675.883
1668,0.0,47.0,16.0,0.0,0.0,1.0,0.0,62741.855,65019.969
1669,0.0,55.0,16.0,0.0,0.0,1.0,0.0,71612.903,35110.783
1670,0.0,37.0,16.0,0.0,0.0,1.0,0.0,41177.419,39898.618
1671,0.0,43.0,17.0,0.0,0.0,1.0,0.0,48338.71,51424.885
1672,0.0,43.0,16.0,0.0,0.0,1.0,0.0,50129.032,52969.109
1673,0.0,33.0,17.0,0.0,0.0,1.0,0.0,39387.097,46105.069
1674,0.0,29.0,17.0,1.0,0.0,1.0,0.0,41177.419,39603.072
1675,0.0,36.0,14.0,0.0,0.0,1.0,0.0,42967.742,44331.797
1676,0.0,37.0,17.0,0.0,0.0,1.0,0.0,44758.065,50242.704
1677,0.0,44.0,12.0,0.0,0.0,1.0,0.0,44758.065,41376.344
1678,0.0,42.0,17.0,0.0,0.0,0.0,0.0,50129.032,48764.977
1679,0.0,47.0,16.0,0.0,0.0,1.0,0.0,53709.677,54675.883
1680,0.0,38.0,13.0,0.0,0.0,1.0,0.0,73403.226,25121.352
1681,0.0,28.0,16.0,0.0,0.0,1.0,0.0,48875.806,56153.61
1682,0.0,44.0,17.0,0.0,0.0,1.0,0.0,56753.226,53198.157
1683,0.0,32.0,16.0,0.0,0.0,1.0,0.0,48338.71,0.0
1684,0.0,47.0,17.0,0.0,0.0,1.0,0.0,49233.871,54675.883
1685,0.0,28.0,16.0,0.0,0.0,1.0,0.0,59080.645,36943.164
1686,0.0,45.0,15.0,0.0,0.0,1.0,0.0,51919.355,45809.524
